frame_id,frame_name,nm_per_pixel,area_nm2
222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,8251.579721
223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,8254.224835
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,0.890889
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,8292.432035
225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,8258.633358
226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,8230.124908
227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,8015.858407
228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,8013.876106
229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,8051.823009
230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,8032.000000
231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,8040.495575
232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,8163.964602
233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,8171.327434
234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,8121.486726
235,11dd74426e8374ac110c4036c77c09ab_000000000241,0.376288,8111.575221
236,11dd74426e8374ac110c4036c77c09ab_000000000242,0.383342,8734.166054
237,11dd74426e8374ac110c4036c77c09ab_000000000243,0.383342,8627.479794
238,11dd74426e8374ac110c4036c77c09ab_000000000244,0.369484,8010.375427
239,11dd74426e8374ac110c4036c77c09ab_000000000245,0.376288,8308.955752
240,11dd74426e8374ac110c4036c77c09ab_000000000246,0.383342,8654.812638
241,11dd74426e8374ac110c4036c77c09ab_000000000247,0.383342,8666.862601
242,11dd74426e8374ac110c4036c77c09ab_000000000248,0.383342,8685.672300
243,11dd74426e8374ac110c4036c77c09ab_000000000249,0.383342,8702.424688
244,11dd74426e8374ac110c4036c77c09ab_000000000250,0.383342,8710.947832
245,11dd74426e8374ac110c4036c77c09ab_000000000251,0.376288,8269.734513
246,11dd74426e8374ac110c4036c77c09ab_000000000252,0.383342,8581.631154
247,11dd74426e8374ac110c4036c77c09ab_000000000253,0.376288,8399.575221
248,11dd74426e8374ac110c4036c77c09ab_000000000254,0.376288,8226.831858
249,11dd74426e8374ac110c4036c77c09ab_000000000255,0.376288,8224.849558
250,11dd74426e8374ac110c4036c77c09ab_000000000256,0.383342,8773.254960
251,11dd74426e8374ac110c4036c77c09ab_000000000257,0.383342,8783.541514
252,11dd74426e8374ac110c4036c77c09ab_000000000258,0.383342,8793.828068
253,11dd74426e8374ac110c4036c77c09ab_000000000259,0.376288,8471.504425
254,11dd74426e8374ac110c4036c77c09ab_000000000260,0.383342,8858.633358
255,11dd74426e8374ac110c4036c77c09ab_000000000261,0.384829,8900.407257
256,11dd74426e8374ac110c4036c77c09ab_000000000262,0.384829,9017.697149
257,11dd74426e8374ac110c4036c77c09ab_000000000263,0.383342,8864.364438
258,11dd74426e8374ac110c4036c77c09ab_000000000264,0.390658,9212.666921
259,11dd74426e8374ac110c4036c77c09ab_000000000265,0.390658,9263.945059
260,11dd74426e8374ac110c4036c77c09ab_000000000266,0.390658,9281.342999
