instance_id,frame_id,frame_name,speed_nm_per_s
117,539,11dd74426e8374ac110c4036c77c09ab_000000000594,79.312125
117,543,11dd74426e8374ac110c4036c77c09ab_000000000598,134.654382
119,539,11dd74426e8374ac110c4036c77c09ab_000000000594,118.093135
119,543,11dd74426e8374ac110c4036c77c09ab_000000000598,152.909661
120,539,11dd74426e8374ac110c4036c77c09ab_000000000594,53.802031
120,543,11dd74426e8374ac110c4036c77c09ab_000000000598,141.534987
121,549,11dd74426e8374ac110c4036c77c09ab_000000000604,98.124538
121,559,11dd74426e8374ac110c4036c77c09ab_000000000614,358.375899
121,569,11dd74426e8374ac110c4036c77c09ab_000000000624,63.815477
121,572,11dd74426e8374ac110c4036c77c09ab_000000000627,63.829315
122,549,11dd74426e8374ac110c4036c77c09ab_000000000604,83.010351
122,553,11dd74426e8374ac110c4036c77c09ab_000000000608,293.797791
123,549,11dd74426e8374ac110c4036c77c09ab_000000000604,81.788316
123,559,11dd74426e8374ac110c4036c77c09ab_000000000614,282.158542
123,569,11dd74426e8374ac110c4036c77c09ab_000000000624,40.970537
123,572,11dd74426e8374ac110c4036c77c09ab_000000000627,69.340824
124,549,11dd74426e8374ac110c4036c77c09ab_000000000604,69.937551
124,559,11dd74426e8374ac110c4036c77c09ab_000000000614,278.121094
124,569,11dd74426e8374ac110c4036c77c09ab_000000000624,52.390080
124,572,11dd74426e8374ac110c4036c77c09ab_000000000627,81.449419
125,559,11dd74426e8374ac110c4036c77c09ab_000000000614,304.032764
125,569,11dd74426e8374ac110c4036c77c09ab_000000000624,52.858706
125,572,11dd74426e8374ac110c4036c77c09ab_000000000627,43.057367
126,575,11dd74426e8374ac110c4036c77c09ab_000000000630,46.257651
127,575,11dd74426e8374ac110c4036c77c09ab_000000000630,173.729660
128,575,11dd74426e8374ac110c4036c77c09ab_000000000630,105.743599
129,575,11dd74426e8374ac110c4036c77c09ab_000000000630,18.733111
130,575,11dd74426e8374ac110c4036c77c09ab_000000000630,51.119428
131,579,11dd74426e8374ac110c4036c77c09ab_000000000634,93.630376
131,589,11dd74426e8374ac110c4036c77c09ab_000000000644,92.909205
131,597,11dd74426e8374ac110c4036c77c09ab_000000000652,145.653723
132,579,11dd74426e8374ac110c4036c77c09ab_000000000634,204.643662
132,589,11dd74426e8374ac110c4036c77c09ab_000000000644,65.416631
132,597,11dd74426e8374ac110c4036c77c09ab_000000000652,107.551116
133,579,11dd74426e8374ac110c4036c77c09ab_000000000634,23.222540
133,589,11dd74426e8374ac110c4036c77c09ab_000000000644,48.002117
133,595,11dd74426e8374ac110c4036c77c09ab_000000000650,102.837070
134,579,11dd74426e8374ac110c4036c77c09ab_000000000634,111.947826
134,589,11dd74426e8374ac110c4036c77c09ab_000000000644,95.606509
134,597,11dd74426e8374ac110c4036c77c09ab_000000000652,122.252155
135,597,11dd74426e8374ac110c4036c77c09ab_000000000652,27.551368
136,599,11dd74426e8374ac110c4036c77c09ab_000000000654,21.730933
136,600,11dd74426e8374ac110c4036c77c09ab_000000000655,39.604222
137,599,11dd74426e8374ac110c4036c77c09ab_000000000654,34.442070
137,600,11dd74426e8374ac110c4036c77c09ab_000000000655,23.755244
138,599,11dd74426e8374ac110c4036c77c09ab_000000000654,20.662267
138,600,11dd74426e8374ac110c4036c77c09ab_000000000655,8.429928
143,609,11dd74426e8374ac110c4036c77c09ab_000000000664,187.117769
143,619,11dd74426e8374ac110c4036c77c09ab_000000000674,47.283521
143,629,11dd74426e8374ac110c4036c77c09ab_000000000684,129.503084
143,634,11dd74426e8374ac110c4036c77c09ab_000000000689,131.749374
144,609,11dd74426e8374ac110c4036c77c09ab_000000000664,171.909448
144,619,11dd74426e8374ac110c4036c77c09ab_000000000674,41.135224
144,629,11dd74426e8374ac110c4036c77c09ab_000000000684,96.841056
144,634,11dd74426e8374ac110c4036c77c09ab_000000000689,117.915436
145,609,11dd74426e8374ac110c4036c77c09ab_000000000664,209.923266
145,619,11dd74426e8374ac110c4036c77c09ab_000000000674,48.017180
145,629,11dd74426e8374ac110c4036c77c09ab_000000000684,107.592233
145,634,11dd74426e8374ac110c4036c77c09ab_000000000689,91.005622
146,636,11dd74426e8374ac110c4036c77c09ab_000000000691,8.228518
147,636,11dd74426e8374ac110c4036c77c09ab_000000000691,18.045265
148,636,11dd74426e8374ac110c4036c77c09ab_000000000691,24.452634
149,636,11dd74426e8374ac110c4036c77c09ab_000000000691,63.234357
150,639,11dd74426e8374ac110c4036c77c09ab_000000000694,474.707875
150,643,11dd74426e8374ac110c4036c77c09ab_000000000698,128.083973
151,639,11dd74426e8374ac110c4036c77c09ab_000000000694,417.534594
151,643,11dd74426e8374ac110c4036c77c09ab_000000000698,116.276099
152,639,11dd74426e8374ac110c4036c77c09ab_000000000694,411.293246
152,643,11dd74426e8374ac110c4036c77c09ab_000000000698,131.331207
153,649,11dd74426e8374ac110c4036c77c09ab_000000000704,226.724381
153,659,11dd74426e8374ac110c4036c77c09ab_000000000714,160.587150
153,669,11dd74426e8374ac110c4036c77c09ab_000000000724,67.731685
153,679,11dd74426e8374ac110c4036c77c09ab_000000000734,43.746257
153,685,11dd74426e8374ac110c4036c77c09ab_000000000740,64.471826
154,649,11dd74426e8374ac110c4036c77c09ab_000000000704,207.116060
154,659,11dd74426e8374ac110c4036c77c09ab_000000000714,159.331162
154,669,11dd74426e8374ac110c4036c77c09ab_000000000724,73.529051
154,679,11dd74426e8374ac110c4036c77c09ab_000000000734,53.894820
154,685,11dd74426e8374ac110c4036c77c09ab_000000000740,33.384089
155,649,11dd74426e8374ac110c4036c77c09ab_000000000704,204.365001
155,659,11dd74426e8374ac110c4036c77c09ab_000000000714,148.266929
155,669,11dd74426e8374ac110c4036c77c09ab_000000000724,108.257103
155,679,11dd74426e8374ac110c4036c77c09ab_000000000734,102.889764
155,685,11dd74426e8374ac110c4036c77c09ab_000000000740,67.204510
156,649,11dd74426e8374ac110c4036c77c09ab_000000000704,141.812558
156,659,11dd74426e8374ac110c4036c77c09ab_000000000714,176.525722
156,669,11dd74426e8374ac110c4036c77c09ab_000000000724,107.275417
156,679,11dd74426e8374ac110c4036c77c09ab_000000000734,69.487643
156,685,11dd74426e8374ac110c4036c77c09ab_000000000740,112.943770
180,699,11dd74426e8374ac110c4036c77c09ab_000000000754,60.872177
180,707,11dd74426e8374ac110c4036c77c09ab_000000000762,86.601775
181,699,11dd74426e8374ac110c4036c77c09ab_000000000754,50.865099
181,707,11dd74426e8374ac110c4036c77c09ab_000000000762,63.438288
182,699,11dd74426e8374ac110c4036c77c09ab_000000000754,72.515840
182,707,11dd74426e8374ac110c4036c77c09ab_000000000762,118.401585
183,699,11dd74426e8374ac110c4036c77c09ab_000000000754,91.801866
183,707,11dd74426e8374ac110c4036c77c09ab_000000000762,77.817764
184,709,11dd74426e8374ac110c4036c77c09ab_000000000764,197.292148
184,717,11dd74426e8374ac110c4036c77c09ab_000000000772,125.610395
185,709,11dd74426e8374ac110c4036c77c09ab_000000000764,607.075766
185,717,11dd74426e8374ac110c4036c77c09ab_000000000772,77.331416
186,709,11dd74426e8374ac110c4036c77c09ab_000000000764,467.014080
186,717,11dd74426e8374ac110c4036c77c09ab_000000000772,108.350076
198,729,11dd74426e8374ac110c4036c77c09ab_000000000784,27.682039
198,730,11dd74426e8374ac110c4036c77c09ab_000000000785,173.852955
199,729,11dd74426e8374ac110c4036c77c09ab_000000000784,272.950231
199,730,11dd74426e8374ac110c4036c77c09ab_000000000785,115.439033
200,729,11dd74426e8374ac110c4036c77c09ab_000000000784,83.924694
200,730,11dd74426e8374ac110c4036c77c09ab_000000000785,220.612694
201,739,11dd74426e8374ac110c4036c77c09ab_000000000794,86.592359
201,741,11dd74426e8374ac110c4036c77c09ab_000000000796,23.837778
202,739,11dd74426e8374ac110c4036c77c09ab_000000000794,101.908113
202,741,11dd74426e8374ac110c4036c77c09ab_000000000796,68.025848
203,749,11dd74426e8374ac110c4036c77c09ab_000000000804,111.146341
203,759,11dd74426e8374ac110c4036c77c09ab_000000000814,106.451855
203,769,11dd74426e8374ac110c4036c77c09ab_000000000824,113.129456
203,779,11dd74426e8374ac110c4036c77c09ab_000000000834,208.375014
203,789,11dd74426e8374ac110c4036c77c09ab_000000000844,122.041211
203,793,11dd74426e8374ac110c4036c77c09ab_000000000848,43.511453
204,749,11dd74426e8374ac110c4036c77c09ab_000000000804,134.111772
204,759,11dd74426e8374ac110c4036c77c09ab_000000000814,101.814440
204,769,11dd74426e8374ac110c4036c77c09ab_000000000824,108.246560
204,779,11dd74426e8374ac110c4036c77c09ab_000000000834,247.282588
204,789,11dd74426e8374ac110c4036c77c09ab_000000000844,108.064138
204,793,11dd74426e8374ac110c4036c77c09ab_000000000848,46.604234
205,749,11dd74426e8374ac110c4036c77c09ab_000000000804,115.971083
205,759,11dd74426e8374ac110c4036c77c09ab_000000000814,124.941530
205,769,11dd74426e8374ac110c4036c77c09ab_000000000824,118.771379
205,779,11dd74426e8374ac110c4036c77c09ab_000000000834,245.206990
205,789,11dd74426e8374ac110c4036c77c09ab_000000000844,106.659456
205,793,11dd74426e8374ac110c4036c77c09ab_000000000848,139.906680
206,799,11dd74426e8374ac110c4036c77c09ab_000000000854,52.085971
206,809,11dd74426e8374ac110c4036c77c09ab_000000000864,156.830697
206,819,11dd74426e8374ac110c4036c77c09ab_000000000874,215.938192
206,829,11dd74426e8374ac110c4036c77c09ab_000000000884,136.161588
207,799,11dd74426e8374ac110c4036c77c09ab_000000000854,68.041845
207,809,11dd74426e8374ac110c4036c77c09ab_000000000864,140.030326
207,819,11dd74426e8374ac110c4036c77c09ab_000000000874,196.100635
207,829,11dd74426e8374ac110c4036c77c09ab_000000000884,113.347062
213,839,11dd74426e8374ac110c4036c77c09ab_000000000900,124.449368
213,849,11dd74426e8374ac110c4036c77c09ab_000000000910,109.491176
213,851,11dd74426e8374ac110c4036c77c09ab_000000000912,103.572272
219,859,11dd74426e8374ac110c4036c77c09ab_000000000920,82.076424
219,869,11dd74426e8374ac110c4036c77c09ab_000000000930,224.002960
219,875,11dd74426e8374ac110c4036c77c09ab_000000000936,120.622662
222,879,11dd74426e8374ac110c4036c77c09ab_000000000940,136.675300
222,889,11dd74426e8374ac110c4036c77c09ab_000000000950,144.114710
222,892,11dd74426e8374ac110c4036c77c09ab_000000000953,167.614388
225,896,11dd74426e8374ac110c4036c77c09ab_000000000957,37.825808
239,909,11dd74426e8374ac110c4036c77c09ab_000000000970,88.105646
239,919,11dd74426e8374ac110c4036c77c09ab_000000000980,66.829167
239,929,11dd74426e8374ac110c4036c77c09ab_000000000990,159.618096
239,939,11dd74426e8374ac110c4036c77c09ab_000000001000,202.322319
239,949,11dd74426e8374ac110c4036c77c09ab_000000001010,88.507186
239,959,11dd74426e8374ac110c4036c77c09ab_000000001020,223.480647
