instance_id,frame_id,frame_name,speed_nm_per_s
15,114,11dd74426e8374ac110c4036c77c09ab_000000000120,39.362692
16,108,11dd74426e8374ac110c4036c77c09ab_000000000114,59.813431
16,109,11dd74426e8374ac110c4036c77c09ab_000000000115,174.859444
16,110,11dd74426e8374ac110c4036c77c09ab_000000000116,1.997364
16,111,11dd74426e8374ac110c4036c77c09ab_000000000117,245.996877
16,112,11dd74426e8374ac110c4036c77c09ab_000000000118,31.851459
16,113,11dd74426e8374ac110c4036c77c09ab_000000000119,22.611525
16,114,11dd74426e8374ac110c4036c77c09ab_000000000120,28.619713
17,116,11dd74426e8374ac110c4036c77c09ab_000000000122,58.657103
17,117,11dd74426e8374ac110c4036c77c09ab_000000000123,31.060095
17,118,11dd74426e8374ac110c4036c77c09ab_000000000124,224.024444
17,119,11dd74426e8374ac110c4036c77c09ab_000000000125,29.522173
17,120,11dd74426e8374ac110c4036c77c09ab_000000000126,112.915931
17,121,11dd74426e8374ac110c4036c77c09ab_000000000127,207.285631
17,122,11dd74426e8374ac110c4036c77c09ab_000000000128,15.046573
17,123,11dd74426e8374ac110c4036c77c09ab_000000000129,25.734447
17,124,11dd74426e8374ac110c4036c77c09ab_000000000130,10.409029
17,125,11dd74426e8374ac110c4036c77c09ab_000000000131,51.556075
17,126,11dd74426e8374ac110c4036c77c09ab_000000000132,20.794304
17,127,11dd74426e8374ac110c4036c77c09ab_000000000133,67.551526
17,128,11dd74426e8374ac110c4036c77c09ab_000000000134,21.186023
17,129,11dd74426e8374ac110c4036c77c09ab_000000000135,30.284160
17,130,11dd74426e8374ac110c4036c77c09ab_000000000136,65.210140
17,131,11dd74426e8374ac110c4036c77c09ab_000000000137,29.798896
17,132,11dd74426e8374ac110c4036c77c09ab_000000000138,244.108728
17,133,11dd74426e8374ac110c4036c77c09ab_000000000139,24.505032
17,134,11dd74426e8374ac110c4036c77c09ab_000000000140,247.817109
17,135,11dd74426e8374ac110c4036c77c09ab_000000000141,17.002166
17,136,11dd74426e8374ac110c4036c77c09ab_000000000142,27.841005
17,137,11dd74426e8374ac110c4036c77c09ab_000000000143,211.026240
17,138,11dd74426e8374ac110c4036c77c09ab_000000000144,10.734334
17,139,11dd74426e8374ac110c4036c77c09ab_000000000145,14.903775
17,140,11dd74426e8374ac110c4036c77c09ab_000000000146,11.042805
17,141,11dd74426e8374ac110c4036c77c09ab_000000000147,76.759052
17,142,11dd74426e8374ac110c4036c77c09ab_000000000148,49.408646
17,143,11dd74426e8374ac110c4036c77c09ab_000000000149,214.347636
17,144,11dd74426e8374ac110c4036c77c09ab_000000000150,370.053044
