frame_id,frame_name,nm_per_pixel,area_nm2
218,11dd74426e8374ac110c4036c77c09ab_000000000224,0.383342,251.579721
218,11dd74426e8374ac110c4036c77c09ab_000000000224,0.383342,203.600294
218,11dd74426e8374ac110c4036c77c09ab_000000000224,0.383342,609.698751
218,11dd74426e8374ac110c4036c77c09ab_000000000224,0.383342,127.406319
219,11dd74426e8374ac110c4036c77c09ab_000000000225,0.383342,201.322557
219,11dd74426e8374ac110c4036c77c09ab_000000000225,0.383342,127.700220
219,11dd74426e8374ac110c4036c77c09ab_000000000225,0.383342,252.314475
219,11dd74426e8374ac110c4036c77c09ab_000000000225,0.383342,203.894195
219,11dd74426e8374ac110c4036c77c09ab_000000000225,0.383342,605.878031
219,11dd74426e8374ac110c4036c77c09ab_000000000225,0.383342,125.349008
220,11dd74426e8374ac110c4036c77c09ab_000000000226,0.383342,205.290228
220,11dd74426e8374ac110c4036c77c09ab_000000000226,0.383342,133.357825
220,11dd74426e8374ac110c4036c77c09ab_000000000226,0.383342,246.436444
220,11dd74426e8374ac110c4036c77c09ab_000000000226,0.383342,213.519471
220,11dd74426e8374ac110c4036c77c09ab_000000000226,0.383342,600.514328
220,11dd74426e8374ac110c4036c77c09ab_000000000226,0.383342,131.741367
221,11dd74426e8374ac110c4036c77c09ab_000000000227,0.383342,202.498163
221,11dd74426e8374ac110c4036c77c09ab_000000000227,0.383342,132.035268
221,11dd74426e8374ac110c4036c77c09ab_000000000227,0.383342,243.791330
221,11dd74426e8374ac110c4036c77c09ab_000000000227,0.383342,213.078619
221,11dd74426e8374ac110c4036c77c09ab_000000000227,0.383342,601.542983
221,11dd74426e8374ac110c4036c77c09ab_000000000227,0.383342,131.520940
222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,201.469508
222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,126.524614
222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,244.673035
222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,206.245408
222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,619.030125
222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,128.508450
223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,200.220426
223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,126.891991
223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,247.024247
223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,204.996326
223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,618.883174
223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,127.773696
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,222.189566
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,117.854519
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,249.081558
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,230.859662
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,634.239530
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,130.198384
225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,229.243204
225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,120.940485
225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,257.163850
225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,242.615724
225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,618.221896
225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,130.712711
226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,232.990448
226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,122.263042
226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,259.221161
226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,242.395298
226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,622.263042
226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,131.373990
227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,192.707965
227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,116.106195
227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,270.442478
227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,240.495575
227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,581.168142
227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,125.097345
228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,194.407080
228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,117.026549
228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,278.088496
228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,242.123894
228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,576.778761
228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,123.044248
229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,197.026549
229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,113.415929
229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,281.203540
229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,250.761062
229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,572.247788
229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,127.646018
230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,200.849558
230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,112.212389
230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,285.026549
230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,258.123894
230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,576.991150
230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,123.823009
231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,201.132743
231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,112.424779
231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,292.955752
231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,251.823009
231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,576.991150
231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,123.469027
232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,198.300885
232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,101.097345
232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,302.159292
232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,261.876106
232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,578.761062
232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,118.230088
233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,196.035398
233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,96.849558
233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,323.823009
233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,266.761062
233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,578.123894
233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,120.000000
234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,195.256637
234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,101.734513
234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,344.920354
234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,255.787611
234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,594.123894
234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,111.433628
235,11dd74426e8374ac110c4036c77c09ab_000000000241,0.376288,198.017699
235,11dd74426e8374ac110c4036c77c09ab_000000000241,0.376288,97.274336
235,11dd74426e8374ac110c4036c77c09ab_000000000241,0.376288,350.300885
235,11dd74426e8374ac110c4036c77c09ab_000000000241,0.376288,258.761062
235,11dd74426e8374ac110c4036c77c09ab_000000000241,0.376288,593.699115
235,11dd74426e8374ac110c4036c77c09ab_000000000241,0.376288,113.486726
236,11dd74426e8374ac110c4036c77c09ab_000000000242,0.383342,264.327700
236,11dd74426e8374ac110c4036c77c09ab_000000000242,0.383342,567.009552
236,11dd74426e8374ac110c4036c77c09ab_000000000242,0.383342,619.213813
